,movieId,title,dbpedia_link,genres,director_uri,director,country_uri,country,runtime,writer_uri,writer,starring,languagues,studios
88,1434,"Stranger, The (1994)",http://dbpedia.org/resource/The_Stranger_(1995_film),Action,http://dbpedia.org/resource/Fritz_Kiersch,Fritz Kiersch,,,5880.0,http://dbpedia.org/resource/Gregory_Poirier,Gregory Poirier,Kathy Long|Andrew Divoff|Ginger Lynn Allen|Eric Pierpoint|Hunter von Leer|Ash Adams,English language,
89,3555,U-571 (2000),http://dbpedia.org/resource/U-571_(film),Action|Thriller|War,http://dbpedia.org/resource/Jonathan_Mostow,Jonathan Mostow,http://dbpedia.org/resource/France,France,6960.0,http://dbpedia.org/resource/Jonathan_Mostow,Jonathan Mostow,Harvey Keitel|Jon Bon Jovi|Bill Paxton|Thomas Kretschmann|Matthew McConaughey,Nazi Germany,Dino De Laurentiis|StudioCanal
90,3346,Color Me Blood Red (1965),http://dbpedia.org/resource/Color_Me_Blood_Red,Horror,http://dbpedia.org/resource/Herschell_Gordon_Lewis,Herschell Gordon Lewis,,,4740.0,http://dbpedia.org/resource/Herschell_Gordon_Lewis,Herschell Gordon Lewis,,,
91,251,"Hunted, The (1995)",http://dbpedia.org/resource/Hunted_(film),Action,http://dbpedia.org/resource/Charles_Crichton,Charles Crichton,,,5040.0,http://dbpedia.org/resource/Jack_Whittingham,Jack Whittingham,Elizabeth Sellars|Jon Whiteley|Dirk Bogarde|Kay Walsh,,Beaconsfield Film Studios
92,1876,Deep Impact (1998),http://dbpedia.org/resource/Deep_Impact_(film),Drama|Sci-Fi|Thriller,http://dbpedia.org/resource/Mimi_Leder,Mimi Leder,,,7260.0,http://dbpedia.org/resource/Michael_Tolkin,Michael Tolkin,Elijah Wood|Morgan Freeman|Maximilian Schell|Téa Leoni|Vanessa Redgrave|Robert Duvall,,
93,2248,Say Anything... (1989),http://dbpedia.org/resource/Say_Anything...,Comedy|Drama|Romance,http://dbpedia.org/resource/Cameron_Crowe,Cameron Crowe,,,6000.0,http://dbpedia.org/resource/Cameron_Crowe,Cameron Crowe,John Mahoney|Ione Skye|John Cusack,,Gracie Films
94,2779,Heaven Can Wait (1978),http://dbpedia.org/resource/Heaven_Can_Wait_(1978_film),Comedy,http://dbpedia.org/resource/Buck_Henry,Buck Henry,,,6060.0,http://dbpedia.org/resource/Elaine_May,Elaine May,Julie Christie|Jack Warden|James Mason|Warren Beatty|Charles Grodin|Dyan Cannon|R G Armstrong,,
95,1350,"Omen, The (1976)",http://dbpedia.org/resource/The_Omen,Horror|Mystery|Thriller,http://dbpedia.org/resource/Richard_Donner,Richard Donner,,,6660.0,http://dbpedia.org/resource/David_Seltzer,David Seltzer,Lee Remick|Gregory Peck|David Warner (actor)|Billie Whitelaw,,
96,120,Race the Sun (1996),http://dbpedia.org/resource/Race_the_Sun,Adventure|Comedy|Drama,,,,,6000.0,http://dbpedia.org/resource/Barry_Morrow,Barry Morrow,Halle Berry|Eliza Dushku|James Belushi|Casey Affleck|Kevin Tighe,,
97,3166,Brenda Starr (1989),http://dbpedia.org/resource/Brenda_Starr_(film),Adventure,http://dbpedia.org/resource/Robert_Ellis_Miller,Robert Ellis Miller,,,5580.0,http://dbpedia.org/resource/Dale_Messick,Dale Messick,Brooke Shields|Jeffrey Tambor|June Gable|Charles Durning|Timothy Dalton|Diana Scarwid,,
98,935,"Band Wagon, The (1953)",http://dbpedia.org/resource/The_Band_Wagon,Comedy|Musical,http://dbpedia.org/resource/Vincente_Minnelli,Vincente Minnelli,,,6660.0,,,,,
99,2001,Lethal Weapon 2 (1989),http://dbpedia.org/resource/Lethal_Weapon_2,Action|Comedy|Crime|Drama,http://dbpedia.org/resource/Richard_Donner,Richard Donner,,,6840.0,http://dbpedia.org/resource/Jeffrey_Boam,Jeffrey Boam,Mel Gibson|Patsy Kensit|Danny Glover|Joe Pesci|Derrick O'Connor|Joss Ackland,,Silver Pictures
100,1046,Beautiful Thing (1996),http://dbpedia.org/resource/Beautiful_Thing_(film),Drama|Romance,http://dbpedia.org/resource/Hettie_MacDonald,Hettie MacDonald,http://dbpedia.org/resource/United_Kingdom,United Kingdom,,http://dbpedia.org/resource/Jonathan_Harvey_(playwright),Jonathan Harvey (playwright),Tameka Empson|Ben Daniels|Scott Neal|Linda Henry|Glen Berry,,Film4 Productions
101,1015,Homeward Bound: The Incredible Journey (1993),http://dbpedia.org/resource/Homeward_Bound:_The_Incredible_Journey,Adventure|Children|Drama,http://dbpedia.org/resource/Duwayne_Dunham,Duwayne Dunham,,,5040.0,http://dbpedia.org/resource/Linda_Woolverton,Linda Woolverton,Robert Hays|Kim Greist|Benj Thall,,Walt Disney Pictures
102,2818,Iron Eagle IV (1995),http://dbpedia.org/resource/Iron_Eagle_on_the_Attack,Action|War,http://dbpedia.org/resource/Sidney_J._Furie,Sidney J. Furie,http://dbpedia.org/resource/United_States,United States,5760.0,,,"Louis Gossett, Jr.|Jason Cadieux",,
103,3425,Mo' Better Blues (1990),http://dbpedia.org/resource/Mo'_Better_Blues,Drama|Musical,http://dbpedia.org/resource/Spike_Lee,Spike Lee,,,7740.0,http://dbpedia.org/resource/Spike_Lee,Spike Lee,Giancarlo Esposito|Dick Anthony Williams|Denzel Washington|Robin Harris|Bill Nunn|Joie Lee|John Turturro|Cynda Williams|Wesley Snipes,,
104,1484,"Daytrippers, The (1996)",http://dbpedia.org/resource/The_Daytrippers,Comedy|Drama|Mystery|Romance,http://dbpedia.org/resource/Greg_Mottola,Greg Mottola,,,5220.0,http://dbpedia.org/resource/Greg_Mottola,Greg Mottola,Liev Schreiber|Anne Meara|Parker Posey|Campbell Scott|Hope Davis|Stanley Tucci,,
105,913,"Maltese Falcon, The (1941)",http://dbpedia.org/resource/The_Maltese_Falcon_(1941_film),Film-Noir|Mystery,http://dbpedia.org/resource/John_Huston,John Huston,,,6060.0,http://dbpedia.org/resource/John_Huston,John Huston,,,
106,1730,Kundun (1997),http://dbpedia.org/resource/Kundun,Drama,http://dbpedia.org/resource/Martin_Scorsese,Martin Scorsese,,,8040.0,http://dbpedia.org/resource/Melissa_Mathison,Melissa Mathison,,,Touchstone Pictures
107,782,"Fan, The (1996)",http://dbpedia.org/resource/The_Fan_(1996_film),Drama|Thriller,http://dbpedia.org/resource/Tony_Scott,Tony Scott,,,6960.0,http://dbpedia.org/resource/Phoef_Sutton,Phoef Sutton,John Leguizamo|Benicio del Toro|Wesley Snipes|Patti D'Arbanville|Robert De Niro|Ellen Barkin,,Mandalay Entertainment|Scott Free Productions
108,440,Dave (1993),http://dbpedia.org/resource/Dave_(film),Comedy|Romance,http://dbpedia.org/resource/Ivan_Reitman,Ivan Reitman,,,6600.0,http://dbpedia.org/resource/Gary_Ross,Gary Ross,Ben Kingsley|Kevin Dunn|Sigourney Weaver|Kevin Kline|Ving Rhames|Frank Langella,,
109,1447,Gridlock'd (1997),http://dbpedia.org/resource/Gridlock'd,Crime,http://dbpedia.org/resource/Vondie_Curtis-Hall,Vondie Curtis-Hall,,,5460.0,http://dbpedia.org/resource/Vondie_Curtis-Hall,Vondie Curtis-Hall,Tupac Shakur|Lucy Liu|Tim Roth|Thandie Newton,,Interscope Communications|Polygram Filmed Entertainment
110,2096,Sleeping Beauty (1959),http://dbpedia.org/resource/Sleeping_Beauty_(1959_film),Animation|Children|Musical,http://dbpedia.org/resource/Wolfgang_Reitherman,Wolfgang Reitherman,,,4500.0,,,Bill Shirley|Barbara Jo Allen|Bill Thompson (voice actor)|Eleanor Audley|Mary Costa|Barbara Luddy|Verna Felton|Taylor Holmes,,Walt Disney Animation Studios
111,1217,Ran (1985),http://dbpedia.org/resource/Ran_(film),Drama|War,http://dbpedia.org/resource/Akira_Kurosawa,Akira Kurosawa,,,9720.0,,,,,
112,2264,We're No Angels (1989),http://dbpedia.org/resource/We're_No_Angels_(1989_film),Comedy|Crime,http://dbpedia.org/resource/Neil_Jordan,Neil Jordan,,,6060.0,http://dbpedia.org/resource/David_Mamet,David Mamet,Ray McAnally|Sean Penn|Demi Moore|Hoyt Axton|Bruno Kirby|James Russo|Robert De Niro,,
113,121,"Boys of St. Vincent, The (1993)",http://dbpedia.org/resource/The_Boys_of_St._Vincent,Drama,http://dbpedia.org/resource/John_N._Smith,John N. Smith,,,11160.0,,,Henry Czerny,,
114,299,Priest (1994),http://dbpedia.org/resource/Priest_(1994_film),Drama,http://dbpedia.org/resource/Antonia_Bird,Antonia Bird,,,6300.0,http://dbpedia.org/resource/Jimmy_McGovern,Jimmy McGovern,Robert Carlyle|Cathy Tyson|Linus Roache|Tom Wilkinson (actor),,BBC Films
115,3556,"Virgin Suicides, The (1999)",http://dbpedia.org/resource/The_Virgin_Suicides_(film),Drama|Romance,http://dbpedia.org/resource/Sofia_Coppola,Sofia Coppola,,,5820.0,http://dbpedia.org/resource/Sofia_Coppola,Sofia Coppola,James Woods|Danny DeVito|Kirsten Dunst|A.J. Cook|Kathleen Turner|Michael Paré|Josh Hartnett|Scott Glenn,,American Zoetrope
116,1579,For Ever Mozart (1996),http://dbpedia.org/resource/For_Ever_Mozart,Drama,http://dbpedia.org/resource/Jean-Luc_Godard,Jean-Luc Godard,,,5040.0,http://dbpedia.org/resource/Jean-Luc_Godard,Jean-Luc Godard,Frédéric Pierrot,,
117,2953,Home Alone 2: Lost in New York (1992),http://dbpedia.org/resource/Home_Alone_2:_Lost_in_New_York,Children|Comedy,http://dbpedia.org/resource/Chris_Columbus_(filmmaker),Chris Columbus (filmmaker),http://dbpedia.org/resource/United_States,United States,7200.0,http://dbpedia.org/resource/John_Hughes_(filmmaker),John Hughes (filmmaker),Tim Curry|Macaulay Culkin|Daniel Stern (actor)|Joe Pesci|John Heard (actor)|Brenda Fricker|Catherine O'Hara,,John Hughes (filmmaker)
118,2135,Doctor Dolittle (1967),http://dbpedia.org/resource/Doctor_Dolittle_(film),Adventure|Children|Musical,http://dbpedia.org/resource/Richard_Fleischer,Richard Fleischer,http://dbpedia.org/resource/United_States,United States,9120.0,http://dbpedia.org/resource/Leslie_Bricusse,Leslie Bricusse,Richard Attenborough|Rex Harrison|Anthony Newley|Samantha Eggar,,Arthur P. Jacobs
119,518,"Road to Wellville, The (1994)",http://dbpedia.org/resource/The_Road_to_Wellville_(film),Comedy,http://dbpedia.org/resource/Alan_Parker,Alan Parker,,,7080.0,http://dbpedia.org/resource/Alan_Parker,Alan Parker,Dana Carvey|Anthony Hopkins|Michael Lerner (actor)|Bridget Fonda|John Cusack|Matthew Broderick,,Beacon Communications
120,936,Ninotchka (1939),http://dbpedia.org/resource/Ninotchka,Comedy|Romance,http://dbpedia.org/resource/Ernst_Lubitsch,Ernst Lubitsch,,,6600.0,http://dbpedia.org/resource/Billy_Wilder,Billy Wilder,Melvyn Douglas|Greta Garbo|Ina Claire,,
121,1731,Mr. Magoo (1997),http://dbpedia.org/resource/Mr._Magoo_(film),Comedy,http://dbpedia.org/resource/Stanley_Tong,Stanley Tong,,,5460.0,http://dbpedia.org/resource/Pat_Proft,Pat Proft,Leslie Nielsen|Ernie Hudson|Matt Keeslar|Kelly Lynch|Stephen Tobolowsky|Nick Chinlund,,Walt Disney Pictures|United Productions of America
122,3803,Greaser's Palace (1972),http://dbpedia.org/resource/Greaser's_Palace,Comedy|Drama|Western,http://dbpedia.org/resource/Robert_Downey_Sr.,Robert Downey Sr.,,,5460.0,http://dbpedia.org/resource/Robert_Downey_Sr.,Robert Downey Sr.,Allan Arbus,,
123,2437,Wilde (1997),http://dbpedia.org/resource/Wilde_(film),Drama,http://dbpedia.org/resource/Brian_Gilbert_(director),Brian Gilbert (director),,,7080.0,http://dbpedia.org/resource/Julian_Mitchell,Julian Mitchell,Jude Law|Stephen Fry|Vanessa Redgrave|Zoë Wanamaker|Michael Sheen|Judy Parfitt|Jennifer Ehle|Gemma Jones,,Pony Canyon|Capitol Films|BBC Films
124,2392,Jack Frost (1998),http://dbpedia.org/resource/Jack_Frost_(1998_film),Children|Comedy|Drama,http://dbpedia.org/resource/Troy_Miller,Troy Miller,,,6060.0,http://dbpedia.org/resource/Jonathan_Roberts_(writer),Jonathan Roberts (writer),Henry Rollins|Joseph Cross (actor)|Mark Addy|Kelly Preston|Michael Keaton,,Irving Azoff|Mark Canton
125,2819,Three Days of the Condor (1975),http://dbpedia.org/resource/Three_Days_of_the_Condor,Drama|Mystery|Romance|Thriller,http://dbpedia.org/resource/Sydney_Pollack,Sydney Pollack,,,7080.0,http://dbpedia.org/resource/David_Rayfiel,David Rayfiel,Faye Dunaway|Max von Sydow|Robert Redford|Cliff Robertson,,Paramount Pictures
126,2002,Lethal Weapon 3 (1992),http://dbpedia.org/resource/Lethal_Weapon_3,Action|Comedy|Crime|Drama,http://dbpedia.org/resource/Richard_Donner,Richard Donner,,,7200.0,http://dbpedia.org/resource/Jeffrey_Boam,Jeffrey Boam,Mel Gibson|Stuart Wilson (actor)|Danny Glover|Joe Pesci|Rene Russo,,Silver Pictures
127,3039,Trading Places (1983),http://dbpedia.org/resource/Trading_Places,Comedy,http://dbpedia.org/resource/John_Landis,John Landis,,,6960.0,http://dbpedia.org/resource/Herschel_Weingrod,Herschel Weingrod,Dan Aykroyd|Denholm Elliott|Jamie Lee Curtis|Eddie Murphy|Ralph Bellamy|Don Ameche,,
128,390,Faster Pussycat! Kill! Kill! (1965),"http://dbpedia.org/resource/Faster,_Pussycat!_Kill!_Kill!",Action|Crime|Drama,http://dbpedia.org/resource/Russ_Meyer,Russ Meyer,,,4980.0,,,Tura Satana|Lori Williams|Susan Bernard|Haji (actress),,
129,2556,Telling You (1998),http://dbpedia.org/resource/Telling_You,Comedy|Drama|Romance,,,http://dbpedia.org/resource/United_States,United States,5640.0,,,Andy Berman|Jennifer Jostyn|Dash Mihok|Matthew Lillard|Richard Libertini|Gina Philips|Jennifer Love Hewitt|Peter Facinelli,English language,
130,1591,Spawn (1997),http://dbpedia.org/resource/Spawn_(film),Action|Adventure|Sci-Fi|Thriller,http://dbpedia.org/resource/Mark_A.Z._Dippé,Mark A.Z. Dippé,,,5760.0,http://dbpedia.org/resource/Alan_B._McElroy,Alan B. McElroy,John Leguizamo|Theresa Randle|Martin Sheen|Michael Jai White|Nicol Williamson|D. B. Sweeney,,Todd McFarlane Entertainment
131,1711,Midnight in the Garden of Good and Evil (1997),http://dbpedia.org/resource/Midnight_in_the_Garden_of_Good_and_Evil_(film),Crime|Drama|Mystery,http://dbpedia.org/resource/Clint_Eastwood,Clint Eastwood,,,9300.0,http://dbpedia.org/resource/John_Lee_Hancock,John Lee Hancock,Kevin Spacey|John Cusack,,Silver Pictures|Malpaso Productions
132,3347,Never Cry Wolf (1983),http://dbpedia.org/resource/Never_Cry_Wolf_(film),Adventure|Drama,http://dbpedia.org/resource/Carroll_Ballard,Carroll Ballard,,,6300.0,http://dbpedia.org/resource/Curtis_Hanson,Curtis Hanson,Charles Martin Smith|Brian Dennehy,,Walt Disney Pictures
133,3167,Carnal Knowledge (1971),http://dbpedia.org/resource/Carnal_Knowledge,Comedy|Drama,http://dbpedia.org/resource/Mike_Nichols,Mike Nichols,,,5820.0,http://dbpedia.org/resource/Jules_Feiffer,Jules Feiffer,Carol Kane|Art Garfunkel|Rita Moreno|Ann-Margret|Jack Nicholson|Candice Bergen,,AVCO Embassy Pictures
134,914,My Fair Lady (1964),http://dbpedia.org/resource/My_Fair_Lady_(film),Comedy|Drama|Musical|Romance,http://dbpedia.org/resource/George_Cukor,George Cukor,,,10200.0,http://dbpedia.org/resource/Alan_Jay_Lerner,Alan Jay Lerner,Audrey Hepburn|Wilfrid Hyde-White|Gladys Cooper|Jeremy Brett|Rex Harrison|Stanley Holloway,,
135,1624,"Thousand Acres, A (1997)",http://dbpedia.org/resource/A_Thousand_Acres_(film),Drama,http://dbpedia.org/resource/Jocelyn_Moorhouse,Jocelyn Moorhouse,,,6300.0,http://dbpedia.org/resource/Laura_Jones_(screenwriter),Laura Jones (screenwriter),Colin Firth|Jessica Lange|Michelle Pfeiffer|Keith Carradine|Jason Robards|Jennifer Jason Leigh,,Touchstone Pictures|Universal Pictures
136,1047,"Long Kiss Goodnight, The (1996)",http://dbpedia.org/resource/The_Long_Kiss_Goodnight,Action|Drama|Thriller,http://dbpedia.org/resource/Renny_Harlin,Renny Harlin,,,7200.0,http://dbpedia.org/resource/Shane_Black,Shane Black,Samuel L. Jackson|David Morse (actor)|G.D. Spradlin|Melina Kanakaredes|Yvonne Zima|Geena Davis|Brian Cox (actor)|Alan North|Craig Bierko|Patrick Malahide|Tom Amandes,,
137,519,Robocop 3 (1993),http://dbpedia.org/resource/RoboCop_3,Action|Crime|Drama|Sci-Fi|Thriller,http://dbpedia.org/resource/Fred_Dekker,Fred Dekker,,,6240.0,http://dbpedia.org/resource/Fred_Dekker,Fred Dekker,,English language,
138,3295,Raining Stones (1993),http://dbpedia.org/resource/Raining_Stones,Drama,http://dbpedia.org/resource/Ken_Loach,Ken Loach,,,5400.0,http://dbpedia.org/resource/Jim_Allen_(playwright),Jim Allen (playwright),Bruce Jones (actor),,
139,300,Quiz Show (1994),http://dbpedia.org/resource/Quiz_Show_(film),Drama,http://dbpedia.org/resource/Robert_Redford,Robert Redford,,,7980.0,http://dbpedia.org/resource/Paul_Attanasio,Paul Attanasio,,,Hollywood Pictures
140,1437,"Cement Garden, The (1993)",http://dbpedia.org/resource/The_Cement_Garden_(film),Drama,http://dbpedia.org/resource/Andrew_Birkin,Andrew Birkin,,,6300.0,http://dbpedia.org/resource/Andrew_Birkin,Andrew Birkin,Jochen Horst|Sinéad Cusack|Alice Coulthard|Andrew N. Robertson|Charlotte Gainsbourg|Hanns Zischler,,
141,3557,Jennifer 8 (1992),http://dbpedia.org/resource/Jennifer_8,Mystery|Thriller,http://dbpedia.org/resource/Bruce_Robinson,Bruce Robinson,,,7500.0,http://dbpedia.org/resource/Bruce_Robinson,Bruce Robinson,John Malkovich|Graham Beckel|Lance Henriksen|Uma Thurman|Andy García|Kevin Conway (actor)|Kathy Baker,,
142,1801,"Man in the Iron Mask, The (1998)",http://dbpedia.org/resource/The_Man_in_the_Iron_Mask_(1998_film),Action|Adventure|Drama,http://dbpedia.org/resource/Randall_Wallace,Randall Wallace,,,7920.0,http://dbpedia.org/resource/Randall_Wallace,Randall Wallace,Gérard Depardieu|Leonardo DiCaprio|John Malkovich|Gabriel Byrne|Jeremy Irons,,United Artists
143,2097,Something Wicked This Way Comes (1983),http://dbpedia.org/resource/Something_Wicked_This_Way_Comes_(film),Children|Drama|Fantasy|Mystery|Thriller,http://dbpedia.org/resource/Jack_Clayton,Jack Clayton,,,5700.0,http://dbpedia.org/resource/John_Mortimer,John Mortimer,Pam Grier|Diane Ladd|Jonathan Pryce|Jason Robards,,Bryna Productions|Walt Disney Pictures
144,524,Rudy (1993),http://dbpedia.org/resource/Rudy_(film),Drama,http://dbpedia.org/resource/David_Anspaugh,David Anspaugh,,,6960.0,http://dbpedia.org/resource/Angelo_Pizzo,Angelo Pizzo,,,
145,441,Dazed and Confused (1993),http://dbpedia.org/resource/Dazed_and_Confused,Comedy,,,,,,,,,,
146,391,Jason's Lyric (1994),http://dbpedia.org/resource/Jason's_Lyric,Crime|Drama,http://dbpedia.org/resource/Doug_McHenry,Doug McHenry,,,7200.0,,,Forest Whitaker|Jada Pinkett Smith|Eddie Griffin|Treach|Allen Payne|Bokeem Woodbine,,PolyGram Filmed Entertainment|Propaganda Films
147,3426,Jungle Fever (1991),http://dbpedia.org/resource/Jungle_Fever,Drama|Romance,http://dbpedia.org/resource/Spike_Lee,Spike Lee,,,7920.0,http://dbpedia.org/resource/Spike_Lee,Spike Lee,Anthony Quinn|Samuel L. Jackson|Ruby Dee|Annabella Sciorra|Frank Vincent|Ossie Davis|John Turturro|Lonette McKee|Wesley Snipes,,
148,554,Trial by Jury (1994),http://dbpedia.org/resource/Trial_by_Jury_(film),Crime|Drama|Thriller,http://dbpedia.org/resource/Heywood_Gould,Heywood Gould,,,6420.0,http://dbpedia.org/resource/Heywood_Gould,Heywood Gould,,,Morgan Creek Productions
149,1732,"Big Lebowski, The (1998)",http://dbpedia.org/resource/The_Big_Lebowski,Comedy|Crime,http://dbpedia.org/resource/Joel_Coen,Joel Coen,,,7020.0,,,Jeff Bridges|Steve Buscemi|David Huddleston|Julianne Moore|John Goodman|John Turturro,,
150,3804,H.O.T.S. (1979),http://dbpedia.org/resource/H.O.T.S.,Comedy,,,http://dbpedia.org/resource/United_States,United States,5880.0,,,Susan Kiger,,
151,2438,Outside Ozona (1998),http://dbpedia.org/resource/Outside_Ozona,Comedy|Drama|Thriller,http://dbpedia.org/resource/J._S._Cardone,J. S. Cardone,,,6000.0,http://dbpedia.org/resource/J._S._Cardone,J. S. Cardone,David Paymer|Meat Loaf|Taj Mahal (musician)|Penelope Ann Miller|Kevin Pollak|Robert Forster|Sherilyn Fenn|Swoosie Kurtz,,
152,3168,Easy Rider (1969),http://dbpedia.org/resource/Easy_Rider,Adventure|Drama,http://dbpedia.org/resource/Dennis_Hopper,Dennis Hopper,,,5700.0,http://dbpedia.org/resource/Peter_Fonda,Peter Fonda,Peter Fonda|Dennis Hopper|Jack Nicholson,,Raybert Productions
153,1713,Mouse Hunt (1997),http://dbpedia.org/resource/MouseHunt_(film),Children|Comedy,http://dbpedia.org/resource/Gore_Verbinski,Gore Verbinski,,,5940.0,http://dbpedia.org/resource/Adam_Rifkin,Adam Rifkin,Christopher Walken|Nathan Lane|Lee Evans (comedian),,
154,3348,"Night Visitor, The (1970)",http://dbpedia.org/resource/Night_Visitor,Crime|Horror|Thriller,,,,,5580.0,,,Michael J. Pollard|Elliott Gould|Shannon Tweed|Richard Roundtree|Derek Rydall|Allen Garfield,,MGM/UA Communications Co.
155,1449,Waiting for Guffman (1996),http://dbpedia.org/resource/Waiting_for_Guffman,Comedy,http://dbpedia.org/resource/Christopher_Guest,Christopher Guest,http://dbpedia.org/resource/United_States,United States,5040.0,http://dbpedia.org/resource/Christopher_Guest,Christopher Guest,Christopher Guest|Parker Posey|Bob Balaban|Fred Willard|Catherine O'Hara|Eugene Levy,,Castle Rock Entertainment
156,2764,"Thomas Crown Affair, The (1968)",http://dbpedia.org/resource/The_Thomas_Crown_Affair_(1968_film),Crime|Drama|Romance|Thriller,http://dbpedia.org/resource/Norman_Jewison,Norman Jewison,,,6120.0,http://dbpedia.org/resource/Alan_Trustman,Alan Trustman,Steve McQueen|Paul Burke (actor)|Faye Dunaway|Jack Weston,,The Mirisch Corporation
157,3597,Whipped (2000),http://dbpedia.org/resource/Whipped_(film),Comedy,,,http://dbpedia.org/resource/United_States,United States,4920.0,,,Amanda Peet|Brian Van Holt|Beth Ostrosky,English language,
